cat1,cat2,cat3,contentsid,contenttype,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,sigungucode,tel,title,address,summary,accomcount,chkbabycarriage,chkcreditcard,chkpet,expguide,heritage1,heritage2,heritage3,infocenter,parking,restdate,usetime,like_count,review_count,tag
자연,자연 관광지,섬,126444.0,12.0,,,,126.2053164,33.3011473,제주시,,차귀도,제주특별자치도 제주시 한경면 고락로 200-52 ,"차귀도는 제주시 한경면 고산리에 딸린 섬으로 사람이 살지 않으며 면적 0.16㎢로 제주의 무인도 가운데 가장 크다. 고산리에서 해안 쪽으로 약 2km 떨어진 자구내마을에서 배를 타고 10여 분 가면 차귀도가 나온다. 죽도, 지실이섬, 와도의 세 섬과 작은 부속섬을 거느리고 있다. 섬에는 시누대·들가시나무·곰솔·돈나무 등 13종의 수목과 양치식물인 도깨비고비, 제주특별자치도에서만 사는 해녀콩을 비롯한 갯쑥부쟁이·천무동 등 62종의 초본류 등 총 82종의 식물이 자란다. 주변 바다는 수심이 깊고 참돔·돌돔·혹돔·벤자리·자바리 등 어족이 풍부하며 바닷바람에 말린 화살오징어로도 유명하다.
차귀도라는 이름은 섬에 내려오는 전설에서 유래했다. 옛날 중국 송나라 푸저우 사람 호종단이 이 섬에서 중국에 대항할 큰 인물이 나타날 것이라고 하여 섬의 지맥과 수맥을 모두 끊은 뒤 고산 앞바다로 돌아가는 길에 날쌘 매를 만났는데 매가 돛대 위에 앉자 별안간 돌풍이 일어 배가 가라앉았다. 이 매가 바로 한라산의 수호신이고 지맥을 끊은 호종단이 돌아가는 것[歸]을 막았다[遮]고 하여 대섬(죽도)과 지실이섬을 합쳐서 차귀도라 불렀다는 것이다.
수려한 자연경관과 깎아지른 듯한 해안절벽이, 기암괴석이 절경을 이루고 섬 중앙은 평지이다. 차귀도유람선 탑승 시 차귀도 둘레길 탐방과 차귀도 경치 유람을 즐길 수 있다. 사계절 언제 가도 좋지만 억새가 일렁이는 가을 차귀도의 풍경이 아름답다.",,불가,불가,불가,,N,N,N,"제주관광정보센터 064-740-6000<br>
차귀도유람선  064-772-3224",,,,0.0,72.0,"['자연', '바다', '해안도로', '산책', '힐링', '자연속휴식', '해산물', '수산물']"
자연,관광 자원,희귀동식물,126445.0,12.0,,,,126.908342,33.52023149,제주시,,제주 토끼섬 문주란 자생지,제주특별자치도 제주시 구좌읍 문주란로 (구좌읍),"문주란 자생지는 하도리 해안에서 50m쯤 떨어진 토끼섬에 위치해 있다. 섬 주변은 바위로 둘러싸여 있으며, 안쪽으로 형성된 모래땅에 문주란 군락이 형성되어 있다. 이 자생지는 한때 많이 파괴되었으나 사람들의 노력으로 보존 및 관리되고 있다.
제주 토끼섬은 우리나라 유일의 문주란 자생지로서 기후로 보아 분포의 북쪽 한계 지역이기 때문에 학술적 가치가 높아 천연기념물로 지정하고 보호하고 있다. 문주란은 일본, 중국, 인도, 말레이시아, 우리나라 등에 분포하는 식물로 연평균 온도가 15℃, 최저온도가 －3.5℃ 이상인 환경에서 자란다. 꽃은 흰색으로 7∼9월에 피는데, 이 꽃이 활짝 피는 것은 밤중이며 향기가 강하게 난다.",,불가,불가,불가,,N,N,N,제주관광정보센터 064-740-6000,없음,,,0.0,3.0,"['자연', '바다', '자연속휴식', '힐링', '산책']"
자연,자연 관광지,섬,126446.0,12.0,,,,126.2735884,33.16643269,서귀포시,,가파도,제주특별자치도 서귀포시 대정읍 가파로 ,"제주도 부속섬 중 4번째로 큰 섬 가파도는 위에서 내려다보면 바다를 헤엄쳐 가는 가오리 모양을 하고 있다. 이름은 가오리(가파리)를 닮아 가파도가 되었다는 설과 덮개 모양을 닮아 개도(蓋島)로 부르던 것이 가파도라 굳어졌다는 설 등이 있다. 포구 근처에 자전거를 대여하는 곳도 있지만 오르막길이 없어 1~2시간이면 섬 전체를 도보로 둘러볼 수 있다. 또한 가파도 하면 빼놓을 수 없는 것이 청보리이다. 매년 4월 초에서 5월 초에 가파도 청보리 축제가 열리는데, 청보리 밭 걷기, 올레길 보물찾기, 야외 공연 등 다양한 행사가 열린다. 가파도의 보리는 키가 1m를 훌쩍 넘는다. 바람이 조금만 불어도 파도 너울 같은 보리 물결이 넘실댄다. 가파도의 청보리는 돌담과 바다가 어우러져 아름다운 풍경을 자아내면서 지금은 유명한 관광자원이 되었다. 청보리 관광과 올레길이 조성되면서 하루에도 정기적으로 3~4회의 여객선이 왕복 운항하는 섬이 되었다.",,불가,불가,,,N,N,N,가파리 사무소 064-794-7130,,,※ 여객선 운항시간 확인 요망,0.0,79.0,"['바다', '자연', '축제', '올레길']"
자연,자연 관광지,해수욕장,126447.0,12.0,http://tong.visitkorea.or.kr/cms/resource/02/3024202_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3024202_image3_1.jpg,Type3,126.9280674,33.43025009,서귀포시,,신양 섭지해수욕장,제주특별자치도 서귀포시 성산읍 섭지코지로 107 ,"섭지코지는 성산일출봉과 함께 제주도 동쪽의 대표 관광지로 코지는 바다로 돌출되어 나온 지형을 뜻하는 곶의 제주 방언이다. 제주도 바람의 언덕이자, 많은 영화나 드라마, 광고 촬영지로 이용되면서 국내는 물론 해외 관광객들의 발길이 끊이지 않고 있다. 섭지코지를 향해 오르기  2km 전 오른편에 자리한 신양섭지해수욕장을 만날 수 있고, 신양해수욕장이라고도 불린다. 신양 섭지해수욕장은 섭지코지 곶부리 안쪽에 자리해  때묻지 않은 자연의 아름다움을 그대로 간직하고 있다. 둥그런 초승달 같은 반원형의 이 해수욕장은 백사장의 길이가 300m에 너비가 80여m 된다. 평균수심 1m, 경사도 5도 정도로서 파도가 잔잔하고 아늑해서 어린이들도 안심하고 해수욕을 즐길 수 있고 백사장은 돌, 자갈이 거의 없는 대신에 가늘고 고운 연갈색의 모래가 깔려 있다. 마을과 떨어져 있어서 한가롭고 조용한 분위기를 즐기고픈 사람들에게 권할만한 피서지이다.  해수욕장 반대쪽에서는 바다와 성산일출봉, 유채꽃이 조화를 이룬 아름다운 풍경도 감상할 수도 있다. 또한 국제윈드서핑대회가 개최됐던 곳으로 윈드서핑을 즐기는 이들에게 사랑받는 곳이며, 주변 관광지로 섭지코지, 아쿠아플라넷, 성산일출봉, 온평리 혼인지 등이 있다.",,불가,불가,불가,,N,N,N,064-760-4990(성산읍 사무소),무료 공영주차장,,상시,0.0,194.0,"['해수욕장', '자연', '바다', '성산일출봉', '수상레저', '산책']"
자연,자연 관광지,해수욕장,126448.0,12.0,,,,126.4531571,33.49741838,제주시,,이호테우해변,제주특별자치도 제주시 도리로 (이호일동),"이호테우해변(이호해수욕장)은 조랑말 등대로 제주도 사진을 찍기 좋은 곳으로 붉은 조랑말과 흰색 조랑말은 극명하게 대조되는 색감이 이국적인 풍경을 선사한다. 또한, 제주 시내에서 가장 가까이 있어 교통이 편리하고, 편의시설도 잘 갖추어져 있다. 백사장의 경사가 완만하여 많은 피서객들이 찾으며 특히 야영하기에 안성맞춤인 소나무 숲이 형성되어 있다. 해수면이 가장 낮아지는 간조에는 끝없이 넓은 백사장과 함께 원담의 모습도 볼 수 있다. 원담은 밀물과 썰물의 차이를 이용해 고기를 잡는 제주의 전통 고기잡이 방식 중 하나로, 이호테우해변(이호해수욕장)에는 그 공간을 복원시켜 놓은 이호 모살원이 있다.",,불가,불가,불가,,N,N,N,064-728-3994,있음,,,0.0,348.0,"['해수욕장', '자연속휴식', '힐링', '자연', '바다', '캠핑', '산책', '역사', '체험']"
자연,자연 관광지,해수욕장,126449.0,12.0,,,,126.4108386,33.24988396,서귀포시,,중문·색달 해변,제주특별자치도 서귀포시 중문관광로72번길 29-51,"중문색달해수욕장은 아름다운 해안 풍경과 야자수의 이국적인 모습을 가진 해변으로 중문관광단지에서 시작해 천제연폭포와 대포주상절리와 이어지는 곳에 있다. 해변의 길이가 약 560미터에 달하는 활처럼 굽은 백사장으로 해마다 100만 명이 넘는 사람들이 다양한 해양 스포츠를 즐기기 위해 몰려든다. 본래는 진모살이라고 불렸는데 긴 모래 해변이라는 뜻이다. 이곳의 모래는 흑색, 회색, 적색, 백색 4가지가 섞여 있어 해가 비추는 방향에 따라 해변의 색깔이 달라 보이며 제주도 특유의 검은 돌인 화산석과 아름다운 조화를 이루고 있다. 다른 해수욕장보다 파도가 잦고, 높은 편이라 서퍼들에게 인기가 많고, 국내의 가장 큰 규모의 국제 서핑 대회가 매년 6월에 개최된다. 이 밖에도 수상스키, 윈드서핑, 스쿠버다이빙, 제트보트 등 함께 즐길 수 있는 수상 레저 활동이 많아 수상 레저 마니아들이 좋아하는 해변으로 알려져 있다. 1999년 환경운동연합이 실시한 수질환경성 조사 결과 전국 44개 해수욕장 가운데 최고의 청정 해수욕장으로 꼽히기도 했다. 색달해변이 한눈에 보이는 쉬리의 언덕은 이곳의 또 다른 명소로 영화 쉬리의 마지막 장면의 촬영지이기도 하며 제주에서 가장 아름다운 일출과 일몰을 볼 수 있는 장소이다.",,불가,불가,불가,,N,N,N,064-739-4993,있음,연중무휴<br>※기상 상황에 따라 통제 가능,,0.0,944.0,"['해수욕장', '자연', '바다', '수상레저', '일몰', '해산물']"
자연,자연 관광지,섬,126450.0,12.0,http://tong.visitkorea.or.kr/cms/resource/13/2621913_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/13/2621913_image2_1.bmp,Type3,126.2674345,33.11863508,서귀포시,,마라도(마라해양도립공원),제주특별자치도 서귀포시 대정읍 마라로101번길 46 ,"북위 33도 6분 33초, 동경 126도 11분 3초, 국토의 최남단에 떠 있는 섬이다. 세계 해도에 표시된 등대가 있으며, 섬 전체를 뒤덮다시피 한 천연잔디가 이색적인 느낌을 주는 섬이다. 면적 0.3㎢의 이 섬은 해안이 가파른 절벽으로 이루어져 있어 자연풍광이 수려하다. 30여 가구 80여 명의 주민들은 어업에 종사하며, 모슬포항과 산수이수동 선착장에서 정기여객선과 관광유람선이 수차례씩 왕복 운항한다.   또한 벵에돔, 감성돔 등이 잘 낚이는 바다낚시터로도 유명하다.
이 섬에 사람이 살기 시작한 것은 1883년에 3세대가 이주하면서부터이다. 당시 식량이 부족해서 해산물로 연명하다가 농사를 짓기 위해 울창하던 산림에 불을 놓는 바람에 여태까지 뱀과 개구리가 살지 않는다고 한다.",,불가,불가,가능,,N,N,N,064-760-4014,항구 주차장,,,0.0,954.0,"['바다', '자연', '해산물', '수산물', '역사']"
자연,자연 관광지,동굴,126452.0,12.0,http://tong.visitkorea.or.kr/cms/resource/04/2658504_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/04/2658504_image3_1.jpeg,Type3,126.7706788,33.52804785,제주시,,만장굴 (제주도 국가지질공원),제주특별자치도 제주시 구좌읍 만장굴길 182 (구좌읍),"제주시 구좌읍 김녕리에 위치하는 만장굴은 전체길이 약 7,400 m, 최대 높이 약 25 m, 최대 폭 약 18m로서 제주 세계자연유산의 한 부분인 거문오름용암동굴계(황상구 외, 2005)에 속하는 용암동굴이다. 특히 주 통로는 폭이 18m, 높이가 23m에 이르는 세계적으로도 큰 규모의 동굴이다. 전 세계에는 많은 용암동굴이 분포하지만 만장굴과 같이 수십만 년 전에 형성된 동굴로서 내부의 형태와 지형이 잘 보존되어 있는 용암동굴은 드물어서 학술적, 보전적 가치가 매우 크다. 만장굴은 동굴 중간 부분의 천장이 함몰되어 3개의 입구가 형성되어 있는데, 현재 일반인이 출입할 수 있는 입구는 제2입구이며, 1㎞만 탐방이 가능하다. 만장굴 내에는 용암종류, 용암석순, 용암유석, 용암유선, 용암선반, 용암표석 등의 다양한 용암동굴생성물이 발달하며, 특히 개방구간 끝에서 볼 수 있는 약 7.6m 높이의 용암석주는 세계에서 가장 큰 규모로 알려져 있다. <br /><br /><출처 : 제주도세계지질공원>","최대 7,000명(1일)",불가,불가,불가,,Y,N,N,제주도 국가지질공원 064-710-3945<br />관람문의 064-710-7903,"있음(대형 60대, 소형 75대)",매월 첫째 주 수요일,"[관람시간] 09:00~18:00<br />
※ 입장마감 17:10<br />
해설사 운영 09:00 ~ 17:00(무료이며, 현장에서 신청)",0.0,11858.0,"['자연', '역사', '체험']"
자연,자연 관광지,동굴,126453.0,12.0,http://tong.visitkorea.or.kr/cms/resource/24/3053724_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/3053724_image3_1.jpg,Type3,126.7736542,33.50100922,제주시,,김녕사굴 [유네스코 세계자연유산],제주특별자치도 제주시 구좌읍 덕평로 392-1 ,"김녕사굴은 제주시 구좌읍 김녕리에 있는 용암동굴로 만장굴 바로 옆에 있다. 1962년 12월 7일 만장굴과 함께 천연기념물로 지정됐으며 문화재보호법에 의한 공개제한구역 일반인의 출입이 금지되고 있으며, 관리 및 학술 연구의 목적으로 문화재청장의 허가를 받아 출입할 수 있다.
입구는 해발고도 60m이다. S자형의 동굴은 3개 부분으로 나눠지는데, 제1동굴이 52m, 제2동굴의 상층부가 54m, 하층부가 156m이며 제3동굴이 352m이다. 그동안의 동굴조사 등에 의해 만장굴과 동일한 동굴 시스템을 이루고 있음이 밝혀졌다. 동굴 생성 당시의 상태, 즉 만장굴과의 사이에 함락부가 뚫린 상태로 있어 2개의 동굴이 연결된 것으로 본다면 길이는 엄청나다. 동굴의 특이한 지형으로는 관리사무소 부근의 짧은 공동(空洞) 윗부분에 발달한 용암선반과 거기 부착된 규산화 등을 들 수 있다. 또, 동굴 끝부분에 발달한 대규모의 용암폭포와 다량의 용암이 흘러내린 동굴바닥의 형상이 특이한 경관을 이룬다. 동굴 깊은 곳의 공동 천장에서 패사(貝砂)가 용해된 석회질 침전물과 퇴적물을 볼 수 있는데, 그것은 지표에 운반 퇴적된 해안사토 속의 패사가 그대로 지층 속에 매몰된 것이다.
김녕사굴에서 사굴이라는 명칭은 동굴에 내려오는 전설에서 유래한다. 본래 동굴 속에는 해마다 15세 된 소녀를 제물로 바치지 않으면 심한 폭풍우를 일으키는 등 갖가지 변괴를 부리는 거대한 구렁이가 살고 있었는데, 1515년(중종 10) 3월 당시의 제주판관 서린(徐燐)이 주민을 괴롭혀 온 그 구렁이를 퇴치하였다고 한다. 동굴의 형상 또한 입구는 뱀의 머리 부분처럼 크게 벌어져 있고 안쪽으로 깊숙이 들어갈수록 점점 가는 길이 형성되어 있어 뱀과 닮았다.",,불가,불가,불가,,Y,N,N,제주관광정보센터 064-740-6000 / 문화재청 1600-0064,,,,0.0,1546.0,"['자연', '역사', '박물관']"
인문(문화/예술/역사),휴양 관광지,공원,126454.0,12.0,http://tong.visitkorea.or.kr/cms/resource/84/3026884_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3026884_image3_1.jpg,Type3,126.5460485,33.51806202,제주시,,사라봉공원,제주특별자치도 제주시 사라봉동길 74 ,"사라봉 공원은 제주시 동문로터리에서 동쪽으로 2km 거리에 있는 143m 높이의 낮은 동산이다. 사라봉 전체를 공원으로 조성하여 제주 시민들의 산책이나 운동 장소로 이용될 뿐만 아니라, 사라봉을 오르는 관광객들에게도 오름을 오르는 즐거움을 더하고 있다.  사봉낙조는 사라봉에서 바라보는 해넘이를 말하는데, 이곳에서 볼 수 있는 사봉낙조는 영주(제주도의 옛 명칭) 12경의 하나로 성산일출과 대조가 될만하다.
북쪽으로는 바다를 끼고 남쪽으로는 한라산을 바라보고 있는 이곳은 제주시민은 물론 관광객도 즐겨 찾는다.사라봉입구 버스 정류장에서 공원으로 가는 길에 모충사가 있고 사라봉 동쪽에는 패러글라이딩 활공장이 있는 별도봉이 들어앉았다.
기슭에 우당도서관이 있는데 이곳에서 부터 사라봉 뒤편을 돌아 제주항을 거친 다음 탑동까지 가는 코스는 이름난 드라이브 코스이다.  오후에 운동 겸 산책겸 사라봉을 오르면서 바다로 지는 일몰도 감상하고, 시내에 하나 둘 들어오는 불빛을 바라보면, 자연과 도시의 아름다움을 한번에 느낄 수 있다. 도시의 불빛 뿐만 아니라, 항구 쪽에서 밝혀지는 불빛들은 바닷가에서만 만날 수 있는 또 다른 아름다움을 선사한다.",,불가,불가,가능,,N,N,N,064-728-3605,무료 공용주차장(약 소형 25대),,,0.0,1363.0,"['산책', '자연', '바다', '일몰', '오름', '한라산', '해산물']"
인문(문화/예술/역사),휴양 관광지,공원,126455.0,12.0,,,,126.2415557,33.38866596,제주시,,한림공원,제주특별자치도 제주시 한림읍 한림로 300 ,"제주 한림공원은 1971년 창업인 송봉규 선생이 10만여 평의 황무지 모래밭에 야자수 씨앗을 파종하여 육묘함으로써 탄생하게 된 비경지대이다. 협재, 금릉 해수욕장의 비경과 아름다운 비양도의 경관을 마주하고 있는 제주도내 최고의 관광명소로 손꼽히고 있다. 10만여 평의 대지에 하늘로 우뚝 뻗은 야자수군락과 울창한 송림으로 둘러싸인 한림공원은 다양한 종류의 꽃과 나무가 사계절 아름다운 경관을 연출하며, 남국의 정취가 물씬 풍기는 야자수길, 분재와 돌을 소재로 하여 구성된 제주석분재원, 제주의 옛모습을 재현한 재암민속마을 등 다양한 볼거리를 함께 갖추고 있다. 환상적인 9가지 다양한 테마가 펼쳐지는 한림공원은 장쩌민 중국 전 국가주석과 나까소네 전 일본수상을 비롯한 세계 각국의 저명인사들이 방문한 곳으로, 국내외 관광객이 찾는 세계적인 관광명소이다.",,가능,가능,,,N,N,N,064-796-0001,있음,연중무휴,"- 3월~5월 09:00~17:30<br>
- 6월~8월 09:00~18:00<br>
- 9월~10월 09:00~17:30<br>
- 11월~12월 09:00~16:30<br>
※ 계절별 일몰시간에 따라 매표마감 시간 및 관람마감 시간이 ±30분씩 변동될 가능성 있음",0.0,5806.0,"['자연', '자연속휴식', '힐링', '해수욕장', '바다', '산책', '역사', '축제']"
인문(문화/예술/역사),역사 관광지,사찰,126456.0,12.0,,,,126.5581441,33.42376153,제주시,,관음사(제주),제주특별자치도 제주시 산록북로 660 (아라일동),"한라산 650m 기슭에 자리한 대한불교 조계종 제23교구 본사 관음사는 제주의 30여 사찰을 관장하는 제주불교의 중심이다. 그 힘의 근원은 제주의 불교역사에서 찾을 수 있다. 제주의 여러 신화, 전설, 민담을 통해 괴남절(제주 방언으로 관음사), 개남절, 동괴남절, 은중절이라고 전해지며 고려 성종 때 지리서인 <신증동국여지등람>에 관음사의 기록이 남아있고, 조선시대에도 존재했던 것으로 알려져 있다.
조선이 유교를 숭상하여 1702년 이형상 목사에 의해 제주 지역 사찰이 전부 훼철되고 관음사도 사라지게 되었다. 200년의 명맥불교를 유지하다가 1908년 안봉려관 스님에 의해 중창되었다. 스님은 지역의 반대에 부딪히면서도 해월굴에서 3년간 관음기도를 드리며 법당과 요사를 완공했다. 뒤이어 통영 영화사 등지에서 불상과 탱화를 모셔 와 사찰의 모습을 갖추게 되었다. 절의 외형을 갖추는 불사가 일단락되자, 제주 중심지인 중앙로에 시내 포교당인 대각사를 세워 제주 도민과 함께 호흡하는 적극적인 포교활동을 펼쳤다. 이에 따라 오랜 시간 맥이 끊겼던 제주의 불교가 관음사를 중심으로 살아나기 시작했다. 그러나 1939년 불이나 대웅전 등이 모두 불타 없어졌고, 이어 1948년 제주 4·3사건 당시 관음사의 위치가 전략적 요충지였기 때문에 토벌대와 입산 무장대가 관음사를 중심으로 서로 첨예하게 대치하는 과정에서 모든 전각이 소실되었다.
한라산이 입산 금지가 풀리면서 지난 1969년부터 대웅전을 시작으로 선방, 영산전, 해월각, 사천왕문, 일주문, 종각 등을 다시 지어 지금의 모습을 갖게 됐다. 관음사에서는 템플스테이 체험이 이루어지고 있으며 교원 직무연수교육, 달빛 동동(걷기 치유 명상), 토요 명상여행, 행복 명상&힐링, 만다라 체험 등을 운영하고 있다.",,불가,불가,불가,템플스테이 / 달빛 동동 / 토요 명상여행 / 만다라 체험 등,N,N,N,064-724-6830,있음(소형 60대 / 대형 6대),연중무휴,,0.0,1309.0,"['한라산', '자연', '역사', '체험', '힐링', '산']"
인문(문화/예술/역사),역사 관광지,사찰,126457.0,12.0,http://tong.visitkorea.or.kr/cms/resource/39/1036539_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1036539_image3_1.jpg,Type3,126.3133473,33.23725605,서귀포시,,산방굴사(제주),제주특별자치도 서귀포시 안덕면 산방로 218-12 ,"온통 절벽으로 이루어진 산방산 중턱에 영주 10경 중에 하나이며 명승인 산방굴사가 자리하고 있다. 안덕면 사계리에 있는 산방산(395m)은 유동성이 적은 조면암질 안산암으로 이루어진 전형적인 종상화산이다. 제주의 많은 오름들과는 달리 정상부에 분화구가 없다. 형성 시기는 대략 70∼80만 년 이전이며 산 중턱에 방이 있어서 산방산이다. 
해발 150m에 있는 이 방은 해식동굴인데  여기를 산방굴이라 부르며 맨 안쪽에 불상을 모시고, 예로부터 산방굴사라고 하였다. 창건 시기는 고려시대라고 알려져 있으며 고려시대의 시승으로 알려진 고승 혜일이 수도했다고 하며, 선사들이 머물다가 간 유서 깊은 곳이기도 하다. 혜일이 모셨던 것으로 알려진 석불은 일제강점기 때 일본인이 가져갔다고 전하며 귀양 왔던 추사 김정희가 즐겨 찾던 곳이기도 하다. 1960년경에 다시 석불좌상을 모신 것을 계기로, 1985년부터는 동굴 안에 지금의 석불좌상을 모셨다.  
굴의 천정에서 계속적으로 물이 떨어지는데 이를 산방덕이의 눈물이라고 부른다. 산방굴의 여신인 산방덕이 인간으로 태어나서 고성목이라는 속세의 인간과 결혼하여 행복하게 살았는데 고을의 벼슬아치가 그녀의 미모에 빠져 남편을 잡아가자 다시 산방굴로 들어가 바위로 굳어 버렸다고 한다. 지금도 산방굴에는 산방덕이 변해서 된 바위 밑으로 한줄기의 물이 쉬지 않고 떨어지며 작은 샘을 이루고 있는데 그 물줄기는 산방덕이 인간 세상에서 사랑했던 고성목을 그리워하며 스스로 기막힌 운명과 현세의 고해를 비탄하여 흘리는 눈물이라 전한다. 
굴 밖에는 형제섬, 가파도, 한국 최남단 영토 마라도와 용머리 해안의 경관이 눈부시게 아름답다. 또 산방산 휴게소에서 10여 분 걸어가면 산방산 앞에 바닷가를 마주할 수 있다. 이곳을  용머리 해안이라 부르는데 용이 머리를 들고 바다로 들어가는 모습에서 용머리라 불린다. 지형이 신비롭고 독특해서 산방산이나 산방굴사를 찾는 관광객들이 이어서 용머리해안을 함께 들른다.",,불가,가능,불가,,N,N,N,064-794-2940,있음,연중무휴,09:00~18:00(매표마감 17:20),0.0,145.0,"['산방산', '자연', '역사', '바다', '산책', '해안도로', '자연속휴식', '힐링']"
인문(문화/예술/역사),역사 관광지,유적지/사적지,126458.0,12.0,http://tong.visitkorea.or.kr/cms/resource/20/1618520_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1618520_image3_1.jpg,Type3,126.5984743,33.52905608,제주시,,원당사지,제주특별자치도 제주시 원당로16길 41 (삼양일동),"원당사지는 보물로 지정된 제주 불탑사 오층석탑이 남아 있는 절터이다. 고려시대에 탐라가 원나라의 지배 아래에 있을 때 원나라 사람들이 세운 절 중의 하나가 원당사였다. 원나라 기황후가 고려의 풍수가들까지 동원하여 명당자리에 절을 지어 불공을 드리기 위하여 세웠다는 전설이 있다. 원당사는 없어졌지만, 17세기 중엽까지 존속되었던 것으로 보이며 당시 경내에 있던 석탑은 그대로 남아 고려시대 사찰의 면모를 보여주고 있으며, 원당사지에는 불탑사가 자리하고 있다.",,불가,불가,불가,,N,N,N,064-740-6000,있음(소형 20대),,상시,0.0,2853.0,"['역사', '자연', '산책']"
